event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS9644,28 March 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,IA REX,National,"On 28 March 2023, people protested in Kirov against rising utility tariffs. The protest was organized by a local KPRF branch.",0,crowd size=no report,1680620638,0,2_economic,0.9915896942890834,True,economic,0,0,2023-03-28,3
RUS9652,25 March 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,RFE/RL,International,"On 25 March 2023, around 300 people protested in Novosibirsk against rising utility tariffs.",0,crowd size=around 300,1680620638,0,2_economic,0.988037893451396,True,economic,0,0,2023-03-25,3
RUS9629,19 March 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow Oblast,Leninskiy,,Vidnoye,55.5523,37.7096,1,EcoProtest,National,"On 19 March 2023, people gathered in Vidnoye, protesting against the construction of a highway close to their homes, due to health and environmental concerns.",0,crowd size=no report,1680026111,0,3_environmental,0.8278893267245937,True,environmental,0,0,2023-03-19,3
RUS9442,05 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow Oblast,Leninskiy,,Vidnoye,55.5523,37.7096,1,News.ru,National,"On 5 February 2023, residents protested in Vidnoye against the construction of a new highway close to their homes.",0,crowd size=no report,1676403729,0,3_environmental,0.9897361108295968,True,environmental,0,0,2023-02-05,2
RUS10633,08 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,Activatica,Other,"On 8 July 2023, several animal rights activists stage a picket in Irkutsk against the law authorizing the euthanasia of stray animals.",0,crowd size=several,1689699423,0,4_legal,0.9927293895284875,True,legal,0,0,2023-07-08,7
RUS9892,22 May 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Circassian Ethnic Group (Russia),6,,,0,60,,643,Europe,Russia,Republic of Kabardino-Balkaria,Nalchik,,Nalchik,43.4981,43.6189,1,Open Caucasus Media,Regional,"On 22 May 2023, hundreds of people marched in Nalchik to commemorate the anniversary of the Circassian genocide and the end of the Caucasian War, despite authorities refusing them permission to hold a public event.",0,crowd size=hundreds,1685470244,0,1_cultural,0.6290430304442748,True,cultural,0,0,2023-05-22,5
RUS10125,31 May 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Primorskiy,Vladivostokskiy,,Vladivostok,43.1211,131.9226,1,Activatica,Other,"On 31 May 2023, around 10 KPRF members staged pickets in front of the administration of Primorskiy Krai in Vladivostok, protesting against their party members' expulsion from the electoral commissions before the September elections. Protesters claim that this was done to be able to control the election results. Police arrested all participants.",0,crowd size=around 10,1686065982,0,1_cultural,0.5909543430725477,True,cultural,0,0,2023-05-31,5
RUS9468,11 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front,6,,,0,60,,643,Europe,Russia,Tyumen,Tyumen,,Tyumen,57.1522,65.5272,1,NashGorod,National,"On 11 February 2023, dozens of Left Front and KPRF supporters protested in Tyumen against the law recently passed in the Russian parliament governing the collection and use of the citizens' biometric data.",0,crowd size=dozens,1677001537,0,6_social,0.7184776619942442,True,social,0,0,2023-02-11,2
RUS10851,29 July 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 29 July 2023, activists staged pickets in Khabarovsk in support of the jailed former governor of the region. Police arrested 5 people.",0,crowd size=no report,1691503822,0,5_political,0.9931767550182952,True,political,0,0,2023-07-29,7
RUS10436,24 June 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); ER: United Russia,6,,,0,60,,643,Europe,Russia,Republic of Altai,Gorno-Altaysk,,Gorno-Altaysk,51.9561,85.955,1,Kommersant,National,"On 24 June 2023, residents, including government representatives and members of the ruling United Russia party, gathered in Gorno-Altaysk to express their support to Russian president Vladimir Putin, during an attempted mutiny by the head of the Wagner Group Prigozhin.",0,crowd size=no report,1688497369,1,7_war,0.6226900165408984,True,war,0,0,2023-06-24,6
RUS11387,03 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Rostov,Aksayskiy,,Bolshoy Log,47.2969,39.9135,1,Caucasian Knot,National,"On 3 September 2023, ten locals of the Muskatnyi village protested against a landfill by blocking access roads to it in Bolshoy Log.",0,crowd size=10,1694528987,0,3_environmental,0.8123890233120545,True,environmental,0,0,2023-09-03,9
RUS9883,13 May 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Activatica,Other,"On 13 May 2023, activists staged pickets in Novosibirsk in support of political prisoners.",0,crowd size=no report,1684857976,0,5_political,0.9889667969339584,True,political,0,0,2023-05-13,5
RUS11505,13 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Activatica,Other,"On 13 September 2023, Left Front activists staged a series of coordinated one-person protests in Moscow - Central against the use Remote Electronic Voting during the Moscow mayoral election, disputing the results.",0,crowd size=no report,1695129376,0,6_social,0.5238306440757597,True,social,0,0,2023-09-13,9
RUS9531,02 March 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Krasnoturinsk,,Krasnoturyinsk,59.7696,60.2133,1,KPRF,Other,"On 2 March 2023, KPRF activists staged pickets in Krasnoturyinsk, protesting against rising utility prices.",0,crowd size=no report,1678206751,0,2_economic,0.9906658601956644,True,economic,0,0,2023-03-02,3
RUS10560,04 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,Argumenty I Fakty,National,"On 4 July 2023, dozens of pro-Russian protesters gathered in front of the American embassy in Moscow, protesting against the involvement of the US in other countries.",0,crowd size=dozens,1689092341,0,1_cultural,0.9921963320345903,True,cultural,0,0,2023-07-04,7
RUS10826,28 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Voronezh,Borisoglebskiy,,Borisoglebsk,51.3671,42.0984,1,Activatica,Other,"On 28 July 2023, people staged pickets in Borisoglebsk, demanding the resignation of a deputy.",0,crowd size=no report,1690907553,0,Other_1,0.6180463226944325,True,unclear,0,0,2023-07-28,7
RUS9546,28 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kursk,Kursk,,Kursk,51.7373,36.1873,1,7x7,National,"On 28 February 2023, people held a spontaneous rally in Kursk against the construction of an ammonia plant.",0,crowd size=no report,1678206751,0,3_environmental,0.9908635526934976,True,environmental,0,0,2023-02-28,2
RUS12505,29 October 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Activatica,Other,"On 29 October 2023, people protested in Makhachkala (Republic of Dagestan) in support of Palestine. Several protesters were detained by the police.",0,crowd size=no report,1699385321,0,3_environmental,0.9917678204344365,True,environmental,0,0,2023-10-29,10
RUS11515,06 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Perm,Permskiy,,Perm,58.0174,56.2855,1,Kommersant,National,"On 6 September 2023, a group of people gathered near an Art Gallery in Perm to protest against the visit of the British consul . The protesters were holding banners saying 'Consul, you have blood on your hands' and 'Enemy, get out.'",0,crowd size=no report,1695129376,0,1_cultural,0.7337348078928417,True,cultural,0,0,2023-09-06,9
RUS9842,30 April 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kumtorkalinskiy,,Novaya Urada,43.0805,47.1376,2,Caucasian Knot,National,"On 30 April 2023, several dozen of people protested near Novaya Urada against the construction of a landfill close to a natural reserve, due to environmental concerns.",0,crowd size=several dozen,1684857976,0,3_environmental,0.9944930404710702,True,environmental,0,0,2023-04-30,4
RUS10126,02 June 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,Activatica,Other,"On 2 June 2023, activists staged a protest action in the Bitsevsky Forest in Moscow, trying to stop construction works there. Police arrested 3 protesters.",0,crowd size=no report,1686065982,0,3_environmental,0.9936525205005716,True,environmental,0,0,2023-06-02,6
RUS10127,28 May 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Wagner Group,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,RFE/RL,International,"On 28 May 2023, over 100 vehicles participated in a motor rally in Yekaterinburg in support of Wagner Group, despite failing to obtain authorization from the authorities. The rally was organised by the head of a local Wagner Group branch.",0,crowd size=over 100 vehicles,1686065982,0,2_economic,0.4747377601775233,True,economic,0,0,2023-05-28,5
RUS9394,29 January 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); ER: United Russia; Military Forces of Russia (2000-),6,,,0,60,,643,Europe,Russia,Republic of Komi,Syktyvdinskiy,,Vylgort,61.6264,50.7663,1,KomiInform,Subnational,"On 29 January 2023, around 300 residents gathered in Vylgort to take part in a rally in support of the Russian military invasion of Ukraine. The head of the city administration, as well as other members of the administration, United Russia members, and members of Russian military forces, took part in the event.",0,crowd size=around 300,1680633880,1,7_war,0.7218715711158961,True,war,0,0,2023-01-29,1
RUS10425,17 June 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Rostov,Bataysk,,Bataysk,47.1373,39.7356,1,Caucasian Knot,National,"On 17 June 2023, 4 residents staged pickets in Bataysk, demanding the authorities resolve the issue of the poor drainage system that causes frequent floodings.",0,crowd size=4,1687879966,0,3_environmental,0.9944930404710702,True,environmental,0,0,2023-06-17,6
RUS11229,23 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Karelia,Kondopozhskiy,,Konchezero,62.1251,34.0119,1,RFE/RL,International,"On 23 August 2023, residents gathered in Konchezero, protesting against cutting down a local forest.",0,crowd size=no report,1693927398,0,3_environmental,0.9882912449944962,True,environmental,0,0,2023-08-23,8
RUS12470,15 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow,Novomoskovskiy,,Moscow - Novomoskovsky,55.5987,37.3517,1,Activatica,Other,"On 15 October 2023, 3 individuals demonstrated on Simferopolskoye shosse in Moscow - Novomoskovsky (Novomoskovskiy, Moscow) against Israel. They burned the flag of Israel and filmed the demonstration, later posting it to several Islamist telegram channels. All three were later detained.",0,crowd size=3,1698774975,0,1_cultural,0.8719428991093027,True,cultural,0,0,2023-10-15,10
RUS9368,23 January 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); ER: United Russia,6,,,0,60,,643,Europe,Russia,Tambov,Kirsanov,,Kirsanov,52.6535,42.7189,1,Kirsanovskaya Gazeta,Subnational,"On 23 January 2023, residents gathered in Kirsanov to take part in a concert-rally in support of the Russian military invasion of Ukraine. The mayor of the city, United Russia member, spoke at the event.",0,crowd size=no report,1680633878,1,7_war,0.9427039942916096,True,war,0,0,2023-01-23,1
RUS9328,11 January 2023,2023,2,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,NewsTracker,National,"Around 11 January 2023 (as reported), 5 employees of private sanatoriums staged a protest in Moscow against the expropriation of the private sanatoriums by the state.",0,crowd size=5,1673986322,0,3_environmental,0.9931280956514348,True,environmental,0,0,2023-01-11,1
RUS12332,19 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Khakassia,Chernogorsk,,Chernogorsk,53.8238,91.319,1,Activatica,Other,"On 19 October 2023, people protested in Chernogorsk (Republic of Khakassia) demanding that the local authorities relocate them to new buildings from their current apartment buildings that are on the brink of collapse. They have packed up their tent city on this day, following the pleas from National Front, a pro-governmental organization.",0,crowd size=no report,1698180621,0,3_environmental,0.9968136525553384,True,environmental,0,0,2023-10-19,10
RUS9400,01 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Women (Russia),6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Ufa,,Ufa,54.7852,56.0456,1,Activatica,Other,"On 1 February 2023, several women staged pickets in front of the city administration in Ufa, demanding to restore gas and hot water supply to their houses.",0,crowd size=several,1675798463,0,3_environmental,0.9948350091203714,True,environmental,0,0,2023-02-01,2
RUS11058,13 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazhskiy,,Dyadkovo,54.6139,39.8391,1,Activatica,Other,"On 13 August 2023, activists staged pickets in Dyadkovo against the reconstruction of a local road.",0,crowd size=no report,1693927398,0,3_environmental,0.9897361108295968,True,environmental,0,0,2023-08-13,8
RUS9560,26 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party; PARNAS: People's Freedom Party,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,RFE/RL,International,"On 26 February 2023, around 20 people gathered in Barnaul on the eve of the 8th anniversary of the murder of a prominent Russian opposition politician Boris Nemtsov, chairman of the PARNAS opposition party. The participants laid flowers to a memorial to victims of political repression and gave speeches about the importance of human rights and democratic values. The rally was organized by a local Yabloko branch.",0,crowd size=around 20,1678206751,0,1_cultural,0.9452376087750718,True,cultural,0,0,2023-02-26,2
