"event_id_cnty","event_date","year","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","pro_kremlin_indicator","topic","proportion","max","protest_type","unauthorized","authorized","date","month_year"
"RUS6870","15 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Krasnodar","Krasnodar","","Krasnodar",45.0448,38.976,1,"Caucasian Knot","Subnational","On 15 September 2021, approximately 200 car owners gathered in front of a court in Krasnodar to demand an end to confiscation by police of cars registered in Armenia, due to unpaid customs duties.",0,"crowd size=approximately 200",1632247001,0,"1_cultural",0.629043030444275,TRUE,"cultural",0,0,2021-09-15,"2021-09"
"RUS6855","15 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","Tsentralnyy","","Moscow - Central",55.7571,37.6173,1,"MediaZone","National","On 15 September 2021, four protesters gathered on the Red Square in Moscow - Central and attempted to unroll a banner demanding the release from prison of Russian opposition leader Alexey Navalny. Police immediately intervened and detained the protesters, who were later fined for organizing an unauthorized protest.",0,"crowd size=4",1632247001,0,"1_cultural",0.728519314662542,TRUE,"cultural",1,0,2021-09-15,"2021-09"
"RUS6856","15 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","Zapadnyy","","Moscow - Western",55.7069,37.4502,1,"OVD Info","National","On 15 September 2021, police detained two representatives of unspecified candidates for parliament in upcoming elections, at an electoral meeting in Krylatskoye in Moscow - Western.",0,"crowd size=no report",1632247002,0,"1_cultural",0.9942630228427,TRUE,"cultural",0,0,2021-09-15,"2021-09"
"RUS6837","15 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Health Workers (Russia)",6,"","",0,60,"",643,"Europe","Russia","Udmurt Republic","Glazov","","Glazov",58.1403,52.6461,1,"RFE/RL","International","On 15 September 2021, approximately 30 protesters, including health workers, gathered in Glazov to oppose plans to privatize a local medical laboratory.",0,"crowd size=approximately 30",1632247002,0,"2_economic",0.993515175093206,TRUE,"economic",0,0,2021-09-15,"2021-09"
"RUS6854","14 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","Tsentralnyy","","Moscow - Central",55.7571,37.6173,1,"OVD Info","National","On 14 September 2021, protesters gathered for an 'electoral meeting' in front of the Moscow town hall in Moscow - Central to oppose various real estate development projects in the city. Police detained an aid working for a member of the Moscow city council after she tried to leave a piece of paper with a petition on the wall of the town hall building.",0,"crowd size=no report",1687985752,0,"1_cultural",0.704235891194202,TRUE,"cultural",0,0,2021-09-14,"2021-09"
"RUS6866","13 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Moscow Oblast","Sergievo-Posadskiy","","Buzhaninovo",56.3934,38.2969,1,"RFE/RL; TV Rain","National-International","On 13 September 2021, approximately 200 local residents gathered in Buzhaninovo near Moscow to demand the punishment of a group of labor migrants who allegedly raped and murdered a local elderly woman.",0,"crowd size=approximately 200",1632247001,0,"1_cultural",0.733734807892842,TRUE,"cultural",0,0,2021-09-13,"2021-09"
"RUS6862","13 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Students (Russia)",6,"","",0,60,"",643,"Europe","Russia","Krasnoyarsk","Krasnoyarsk","","Krasnoyarsk",56.0184,92.8672,1,"Activatica","Other","On 13 September 2021, parents of children organized an 'open-air classroom', seating children at desks in an open area in a neighborhood of Krasnoyarsk, to protest against local authorities allegedly not fulfilling promises to build a school there.",0,"crowd size=no report",1632247001,0,"6_social",0.448032116059329,TRUE,"social",0,0,2021-09-13,"2021-09"
"RUS6853","13 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","Zapadnyy","","Moscow - Western",55.7069,37.4502,1,"Activatica","Other","On 13 September 2021, protesters gathered in Moscow - Western to oppose alleged plans to close a nearby hospital wing for cancer patients. Police detained one participant of the event, allegedly for using offensive vocabulary.",0,"crowd size=no report",1632247001,0,"2_economic",0.498501307001165,TRUE,"economic",0,0,2021-09-13,"2021-09"
"RUS6868","13 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Dagestan","Makhachkala","","Makhachkala",42.9764,47.5024,1,"Caucasian Knot","National","On 13 September 2021, residents of Urma village (Levashinskiy district, Republic of Dagestan) gathered on a central Square in Makhachkala to demand from Dagestan Republic authorities that they instate the elected head of the village in his functions, as the former head of the village was refusing to give up control over the local administration.",0,"crowd size=no report",1632247001,0,"3_environmental",0.928422308519263,TRUE,"environmental",0,0,2021-09-13,"2021-09"
"RUS6838","13 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Journalists (Russia)",6,"","",0,60,"",643,"Europe","Russia","Republic of Dagestan","Makhachkala","","Makhachkala",42.9764,47.5024,1,"RFE/RL","International","On 13 September 2021, protesters, including journalists, gathered for coordinated 'one-person protests' in Makhachkala to demand the release of a local journalist, who was imprisoned on charges of financing Islamic terrorism which protesters consider to be unfounded and politically motivated. Demonstrators also demanded the release of political prisoners in Russia.",0,"crowd size=no report",1632247002,0,"5_political",0.996701197811755,TRUE,"political",0,0,2021-09-13,"2021-09"
"RUS6869","13 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Novosibirsk","Novosibirsk","","Novosibirsk",55.0415,82.9346,1,"Tayga.Info","Subnational","On 13 September 2021, local residents who claimed to have lost their savings in real estate projects which were never completed gathered for coordinated 'one-person protests' in Novosibirsk to demand higher compensation for their losses from local authorities.",0,"crowd size=no report",1632247002,0,"2_economic",0.995973445752206,TRUE,"economic",0,0,2021-09-13,"2021-09"
"RUS6865","12 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Khabarovsk","Khabarovsk","","Khabarovsk",48.4827,135.0838,1,"Activatica","Other","On 12 September 2021, protesters organized a car rally through Khabarovsk in support of a small communist party as well as in support of the son of the former local governor, who was running for parliament in upcoming elections in Komsomolsk-on-Amur.",0,"crowd size=no report",1632247001,0,"1_cultural",0.597753112531126,TRUE,"cultural",0,0,2021-09-12,"2021-09"
"RUS6845","12 September 2021",2021,2,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Labor Group (Russia); KPRF: Communist Party of the Russian Federation",6,"","",0,60,"",643,"Europe","Russia","Moscow","Vostochnyy","","Moscow - Eastern",55.7872,37.766,1,"KPRF","Other","Around 12 September 2021 (as reported), workers employed by the Sokolinaya Gora district and members of KPRF gathered in front of the district administration in Moscow - Eastern to demand payment of wages, which they allegedly had not been receiving since April.",0,"crowd size=no report",1632247001,0,"2_economic",0.736623313236815,TRUE,"economic",0,0,2021-09-12,"2021-09"
"RUS6852","12 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","Tsentralnyy","","Moscow - Central",55.7571,37.6173,1,"OVD Info","National","On 12 September 2021, police detained three protesters who gathered for coordinated 'one-person protests' on Pushkin Square and on the Red Square in Moscow - Central in support of opposition leader Alexei Navalny, against the ruling United Russia party, and to denounce an increase of cases of rape in Moscow.",0,"crowd size=3",1632247002,0,"1_cultural",0.775431021319882,TRUE,"cultural",0,0,2021-09-12,"2021-09"
"RUS6839","11 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation; Government of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Moscow","Severo-Vostochnyy","","Moscow - North-Eastern",55.8524,37.6304,1,"Activatica","Other","On 11 September 2021, residents of Ostankino district gathered near their homes in Moscow - North-Eastern to oppose real estate and other construction projects in green areas in their neighborhood. An MP from KPRF: Communist Party of the Russian Federation spoke at the event.",0,"crowd size=no report",1632247001,0,"3_environmental",0.638173794468919,TRUE,"environmental",0,0,2021-09-11,"2021-09"
"RUS6863","11 September 2021",2021,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Khabarovsk","Khabarovsk","","Khabarovsk",48.4827,135.0838,1,"Activatica","Other","On 11 September 2021, protesters gathered in Khabarovsk to demand the release from prison of Sergei Furgal, the former local governor, who was arrested on accusations of organizing murders in the early 2000s which protesters believe are politically motivated.",0,"crowd size=no report",1632247001,0,"5_political",0.995552572498693,TRUE,"political",0,0,2021-09-11,"2021-09"
"RUS6847","11 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Krasnoyarsk","Ermakovskiy","","Yermakovskoye",53.2771,92.399,1,"OVD Info","National","On 11 September 2021, police in Yermakovskoye attempted to disperse an electoral meeting of a candidate to parliament in upcoming elections from KPRF: Communist Party of the Russian Federation, claiming the meeting had not been authorized by local authorities. One of the police officers allegedly threatened to fire at participants of the meeting if they refused to leave.",0,"crowd size=no report",1632247002,0,"1_cultural",0.997214171523493,TRUE,"cultural",1,0,2021-09-11,"2021-09"
"RUS6846","11 September 2021",2021,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Altai","Barnaul","","Barnaul",53.3606,83.7636,1,"OVD Info","National","On 11 September 2021, police in Barnaul intervened to disperse an electoral meeting of a local candidate for parliament from KPRF: Communist Party of the Russian Federation, claiming the meeting violated coronavirus regulations. The candidate was detained, taken to a nearby police station and later released.",0,"crowd size=no report",1632247002,0,"1_cultural",0.854586762812716,TRUE,"cultural",0,0,2021-09-11,"2021-09"
